1,0,0.38779,-3.4852,-1.2242,0
1,1,0.61503,-3.6807,-0.89002,116.53
1,2,0.76851,-3.6775,-0.80547,65.535
1,3,0.75689,-3.6247,-0.80204,70.546
1,4,0.80635,-3.6476,-0.72296,63.185
1,5,0.83681,-3.5713,-0.73854,48.048
1,6,0.82929,-3.5515,-0.71477,55.026
1,7,0.84446,-3.5192,-0.69259,48.014
1,8,0.86093,-3.4352,-0.75547,38.883
1,9,0.80319,-3.3693,-0.75681,48.859
1,10,0.8116,-3.3147,-0.79296,45.327
1,11,0.75299,-3.2668,-0.76936,50.772
1,12,0.74534,-3.2001,-0.81268,48.994
1,13,0.72626,-3.137,-0.85182,45.431
1,14,0.70568,-3.0987,-0.86942,46.317
1,15,0.67659,-3.0573,-0.89954,45.278
1,16,0.64091,-2.9882,-0.87463,45.624
1,17,0.62644,-2.9282,-0.9147,43.631
1,18,0.59111,-2.8723,-0.96334,46.231
1,19,0.5813,-2.8227,-0.99752,40.766
1,20,0.5023,-2.7711,-0.94859,50.032
1,21,0.46119,-2.7182,-1.0425,51.605
1,22,0.43248,-2.682,-1.0731,48.736
1,23,0.41271,-2.6386,-1.086,49.146
1,24,0.36446,-2.5989,-1.1238,47.352
1,25,0.23271,-2.5602,-1.152,62.138
1,26,0.17436,-2.508,-1.2505,61.092
1,27,0.14546,-2.4576,-1.2108,60.885
1,28,0.056602,-2.4352,-1.2205,71.787
1,29,-0.0050299,-2.3827,-1.2528,69.97
1,30,-0.093808,-2.3529,-1.2797,76.759
2,0,0.54693,-1.4827,-1.2436,0
2,1,0.48151,-1.5364,-1.2454,59.71
2,2,0.44626,-1.6311,-1.2796,53.71
2,3,0.40065,-1.7185,-1.3209,49.987
2,4,0.39099,-1.7463,-1.2969,50.309
2,5,0.3533,-1.8138,-1.2793,44.397
2,6,0.2042,-1.9098,-1.3384,56.053
2,7,0.12743,-1.9779,-1.36,55.208
2,8,-0.022803,-2.0508,-1.3987,62.021
2,9,-0.16965,-2.1202,-1.4501,65.447
2,10,-0.28454,-2.142,-1.4628,73.55
2,11,-0.46263,-2.1812,-1.4684,78.437
2,12,-0.79432,-2.2168,-1.4604,94.887
2,13,-0.70611,-2.2212,-1.4739,84.008
2,14,-0.77272,-2.2273,-1.4594,89.165
2,15,-0.81306,-2.2116,-1.446,91.548
2,16,-0.85564,-2.2052,-1.4759,91.793
2,17,-0.95343,-2.2132,-1.4541,94.268
2,18,-1.0295,-2.2249,-1.4694,97.872
2,19,-0.99115,-2.2115,-1.4466,87.422
2,20,-0.96242,-2.218,-1.4311,93.654
2,21,-1.0503,-2.22,-1.4485,96.462
2,22,-0.98665,-2.2312,-1.4566,89.331
2,23,-0.9935,-2.2213,-1.4528,85.453
2,24,-0.929,-2.2091,-1.4525,83.147
2,25,-0.91437,-2.2151,-1.4626,80.804
2,26,-0.97869,-2.2245,-1.457,89.617
2,27,-0.99928,-2.219,-1.451,98.773
2,28,-1.136,-2.2034,-1.4418,92.251
2,29,-1.109,-2.2144,-1.4552,102.72
2,30,-1.0983,-2.2133,-1.4595,98.903
3,0,0.073317,-1.5894,-1.2162,0
3,1,0.089397,-1.7102,-1.3316,65.826
3,2,0.042904,-1.7754,-1.3726,60.801
3,3,-0.050756,-1.8452,-1.4134,59.913
3,4,-0.14264,-1.898,-1.4025,63.296
3,5,-0.27055,-1.9498,-1.4789,67.826
3,6,-0.3298,-1.9628,-1.4883,78.354
3,7,-0.39433,-1.9836,-1.4779,76.442
3,8,-0.39939,-2.0039,-1.4302,81.282
3,9,-0.48252,-2.0118,-1.421,77.163
3,10,-0.51797,-1.9871,-1.4223,76.306
3,11,-0.60161,-1.9912,-1.4186,89.222
3,12,-0.57687,-1.9732,-1.3992,85.695
3,13,-0.65466,-1.9908,-1.451,97.216
3,14,-0.65737,-1.9831,-1.4293,95.19
3,15,-0.60143,-1.965,-1.4138,86.136
3,16,-0.69723,-1.972,-1.4123,98.624
3,17,-0.75319,-1.9703,-1.3973,95.585
3,18,-0.69079,-1.9706,-1.4263,94.457
3,19,-0.63193,-1.9795,-1.4129,94.667
3,20,-0.64686,-1.9795,-1.4177,81.978
3,21,-0.63081,-1.9812,-1.4324,77.896
3,22,-0.70627,-1.9763,-1.3859,90.958
3,23,-0.77696,-1.9675,-1.3971,91.655
3,24,-0.74076,-1.9723,-1.3976,88.473
3,25,-0.77311,-1.9726,-1.4079,91.312
3,26,-0.8374,-1.9785,-1.4098,94.938
3,27,-0.85233,-1.9799,-1.4011,102.29
3,28,-1.0201,-1.967,-1.3827,99.117
3,29,-1.0689,-1.9902,-1.4014,97.06
3,30,-1.1282,-1.9761,-1.3765,95.373
4,0,0.40609,-4.2012,-1.1319,0
4,1,0.77525,-4.694,-0.60624,176.43
4,2,0.80196,-4.6656,-0.50352,154.2
4,3,0.8766,-4.6744,-0.39292,124.51
4,4,0.87865,-4.5086,-0.4073,118.41
4,5,0.9331,-4.4268,-0.37661,95.538
4,6,0.90353,-4.3213,-0.35678,99.178
4,7,0.93776,-4.1047,-0.43977,74.359
4,8,0.9107,-3.9612,-0.48431,73.843
4,9,0.95965,-3.8936,-0.48195,61.374
4,10,0.88562,-3.7784,-0.49726,76.463
4,11,0.95679,-3.726,-0.49713,56.11
4,12,0.97468,-3.625,-0.54803,47.891
4,13,0.98024,-3.5319,-0.58977,42.646
4,14,0.97807,-3.5346,-0.54076,48.328
4,15,0.96073,-3.4289,-0.60203,44.186
4,16,0.9608,-3.4059,-0.59018,42.26
4,17,1.0047,-3.3744,-0.57452,34.136
4,18,1.0146,-3.3408,-0.57702,30.531
4,19,0.95058,-3.3166,-0.55309,45.471
4,20,0.95549,-3.2429,-0.6048,37.364
4,21,0.90991,-3.1806,-0.67711,39.031
4,22,0.85579,-3.0521,-0.78541,39.907
4,23,0.87374,-3.0286,-0.75155,36.148
4,24,0.89494,-3.0231,-0.71963,34.733
4,25,0.88702,-2.9788,-0.73443,35.355
4,26,0.87715,-2.9293,-0.76429,32.519
4,27,0.8587,-2.8964,-0.77004,34.441
4,28,0.86437,-2.895,-0.74039,33.678
4,29,0.83966,-2.8395,-0.75467,34.635
4,30,0.83875,-2.7945,-0.75694,32.03
5,0,0.80407,-2.8853,-1.2819,0
5,1,0.7795,-2.9875,-1.0704,45.29
5,2,0.79436,-3.029,-0.96741,43.227
5,3,0.82491,-3.0543,-0.89125,43.908
5,4,0.85872,-3.0637,-0.82109,39.616
5,5,0.87503,-3.0251,-0.83629,36.464
5,6,0.86219,-2.9403,-0.9241,28.745
5,7,0.82986,-2.8988,-0.92375,30.436
5,8,0.84488,-2.8543,-0.93718,24.165
5,9,0.80286,-2.8196,-0.94529,31.051
5,10,0.78714,-2.7662,-0.94375,29.768
5,11,0.75639,-2.7171,-1.003,31.839
5,12,0.73457,-2.6858,-0.99866,33.428
5,13,0.70079,-2.6415,-1.0405,35.555
5,14,0.69541,-2.6101,-1.0098,32.411
5,15,0.70259,-2.5595,-1.0428,29.409
5,16,0.6451,-2.5196,-1.1128,31.786
5,17,0.59449,-2.4821,-1.1101,37.71
5,18,0.58429,-2.4437,-1.1623,32.743
5,19,0.54543,-2.4101,-1.1649,36.054
5,20,0.48288,-2.3636,-1.1781,39.525
5,21,0.4502,-2.3085,-1.2181,38.852
5,22,0.36694,-2.2568,-1.2203,46.278
5,23,0.29856,-2.2165,-1.2478,48.759
5,24,0.22749,-2.1792,-1.2867,55.8
5,25,0.15239,-2.1474,-1.274,62.002
5,26,0.11808,-2.1136,-1.3165,60.625
5,27,0.062692,-2.0837,-1.3641,57.151
5,28,0.017507,-2.068,-1.4016,60.424
5,29,-0.017088,-2.0378,-1.3587,60.863
5,30,0.0061211,-2.0245,-1.373,63.791
6,0,0.16673,-3.526,-1.2484,0
6,1,0.64603,-3.7452,-0.81128,140.32
6,2,0.80812,-3.7233,-0.74904,87.729
6,3,0.94384,-3.6764,-0.74635,53.368
6,4,1.009,-3.689,-0.69454,39.748
6,5,0.99119,-3.6391,-0.68433,38.401
6,6,0.98773,-3.6189,-0.66835,45.415
6,7,0.96426,-3.4935,-0.73979,39.013
6,8,0.97578,-3.472,-0.70438,35.239
6,9,0.97595,-3.439,-0.69957,37.069
6,10,0.94958,-3.3535,-0.72378,35.156
6,11,0.95333,-3.3081,-0.75326,32.869
6,12,0.93328,-3.2555,-0.7779,35.024
6,13,0.92966,-3.2255,-0.75244,32.645
6,14,0.88252,-3.2013,-0.73246,40.456
6,15,0.89143,-3.1405,-0.779,35.149
6,16,0.89302,-3.0828,-0.80188,30.782
6,17,0.89665,-3.0239,-0.82902,24.916
6,18,0.80825,-2.946,-0.89154,38.715
6,19,0.77621,-2.9324,-0.83974,42.216
6,20,0.8016,-2.8718,-0.89234,34.041
6,21,0.74747,-2.8393,-0.92274,39.176
6,22,0.69693,-2.7576,-1.0069,37.014
6,23,0.67068,-2.7103,-1.0282,39.676
6,24,0.62173,-2.6538,-1.0757,43.139
6,25,0.58733,-2.6004,-1.1023,40.333
6,26,0.4975,-2.5316,-1.1238,48.633
6,27,0.47355,-2.4853,-1.1535,49.541
6,28,0.47532,-2.4428,-1.1336,45.953
6,29,0.4121,-2.4071,-1.1536,55.254
6,30,0.37111,-2.3824,-1.1249,56.285
7,0,0.27156,-1.8066,-1.1346,0
7,1,0.26022,-1.834,-1.1475,62.219
7,2,0.30199,-1.8581,-1.1695,51.229
7,3,0.24599,-1.8985,-1.1785,52.9
7,4,0.23046,-1.951,-1.2248,55.274
7,5,0.2183,-1.9621,-1.2212,57.369
7,6,0.1437,-1.9848,-1.1919,59.809
7,7,0.13817,-1.9855,-1.1554,64.107
7,8,0.14644,-1.9952,-1.2345,64.313
7,9,0.12717,-1.9859,-1.2203,63.323
7,10,0.15623,-2.0087,-1.2636,63.06
7,11,0.15015,-2.0231,-1.2276,61.684
7,12,0.12838,-2.0372,-1.194,61.657
7,13,0.11072,-2.059,-1.1888,63.117
7,14,0.082858,-2.0469,-1.1704,69.257
7,15,0.052137,-2.0449,-1.225,70.191
7,16,0.11853,-2.031,-1.1868,64.44
7,17,0.17357,-2.0327,-1.196,54.792
7,18,0.25048,-2.0309,-1.2013,52.458
7,19,0.19228,-2.0303,-1.2132,58.898
7,20,0.039115,-2.0201,-1.2567,73.204
7,21,0.093635,-2.0324,-1.2422,64.74
7,22,0.11632,-2.0273,-1.2203,66.66
7,23,0.17082,-2.0112,-1.1977,63.544
7,24,0.095871,-2.0135,-1.1671,68.583
7,25,0.097695,-2.0089,-1.2251,68.011
7,26,0.13554,-2.0035,-1.1719,62.858
7,27,0.15582,-2.0151,-1.2164,58.842
7,28,0.17263,-2.0527,-1.2918,61.336
7,29,0.20613,-2.0563,-1.2712,53.119
7,30,0.2051,-2.0261,-1.2522,56.559
8,0,1.2803,-2.9432,-1.2489,0
8,1,0.96295,-3.0585,-0.99511,7.7242
8,2,0.88152,-3.0877,-0.90352,28.387
8,3,0.84454,-3.0381,-0.88693,29.184
8,4,0.79107,-3.0237,-0.86529,41.389
8,5,0.79803,-2.9643,-0.89347,33.391
8,6,0.76772,-2.8842,-0.93774,32.193
8,7,0.71713,-2.8223,-0.9944,35.338
8,8,0.68063,-2.7855,-1.0272,42.791
8,9,0.65286,-2.7381,-1.0367,39.949
8,10,0.62604,-2.6934,-1.0333,41.264
8,11,0.59644,-2.6354,-1.0825,39.621
8,12,0.55072,-2.5897,-1.0577,45.26
8,13,0.47868,-2.5247,-1.1295,44.958
8,14,0.43772,-2.4749,-1.1074,46.971
8,15,0.32925,-2.4122,-1.181,57.389
8,16,0.25879,-2.3546,-1.2688,55.776
8,17,0.1417,-2.2923,-1.3037,65.222
8,18,0.021502,-2.222,-1.3204,65.969
8,19,-0.057983,-2.1868,-1.3419,71.435
8,20,-0.20102,-2.1413,-1.3348,73.585
8,21,-0.28273,-2.0973,-1.4051,78.116
8,22,-0.32628,-2.0658,-1.3766,74.504
8,23,-0.46322,-2.0569,-1.4062,90.383
8,24,-0.53408,-2.0523,-1.3431,86.808
8,25,-0.61793,-2.0582,-1.4124,85.35
8,26,-0.58493,-2.039,-1.3555,88.189
8,27,-0.55421,-2.0495,-1.3928,86.531
8,28,-0.6593,-2.0628,-1.375,90.432
8,29,-0.67933,-2.0319,-1.3453,85.896
8,30,-0.68622,-2.0465,-1.3788,97.268
9,0,0.16022,-1.8382,-1.2656,0
9,1,0.020266,-1.8907,-1.3438,57.289
9,2,-0.083283,-1.9159,-1.3674,63.11
9,3,-0.23399,-1.9418,-1.3835,73.809
9,4,-0.37006,-1.948,-1.3813,81.35
9,5,-0.3533,-1.9483,-1.3648,81.486
9,6,-0.38195,-1.9616,-1.3655,84.595
9,7,-0.41595,-1.9508,-1.3558,84.678
9,8,-0.36285,-1.9512,-1.4047,88.609
9,9,-0.34999,-1.9671,-1.3617,85.053
9,10,-0.38887,-1.9604,-1.3453,83.849
9,11,-0.38935,-1.9507,-1.3241,83.39
9,12,-0.42804,-1.9457,-1.3332,85.104
9,13,-0.4751,-1.9451,-1.3395,88.072
9,14,-0.48378,-1.9355,-1.3806,91.952
9,15,-0.53653,-1.9361,-1.3547,90.181
9,16,-0.61598,-1.9388,-1.3012,87.963
9,17,-0.6367,-1.9509,-1.3404,95.025
9,18,-0.60811,-1.9517,-1.3422,97.035
9,19,-0.56838,-1.9276,-1.351,85.837
9,20,-0.45257,-1.9396,-1.3631,86.562
9,21,-0.46157,-1.9353,-1.3547,84.702
9,22,-0.45952,-1.9385,-1.3645,88.189
9,23,-0.44006,-1.9724,-1.3722,90.879
9,24,-0.32185,-1.9647,-1.408,75.017
9,25,-0.30889,-1.9705,-1.3374,76.396
9,26,-0.37492,-1.952,-1.334,84.143
9,27,-0.33845,-1.9619,-1.3972,87.787
9,28,-0.30682,-1.9652,-1.3738,80.036
9,29,-0.32914,-1.9644,-1.3806,81.78
9,30,-0.31635,-1.959,-1.3864,71.329
10,0,0.36688,-2.1096,-1.1562,0
10,1,0.24472,-2.0925,-1.1905,54.308
10,2,0.14572,-2.0812,-1.1674,62.178
10,3,0.13021,-2.0586,-1.1949,62.298
10,4,0.055384,-2.0377,-1.1868,67.56
10,5,0.00089508,-2.05,-1.2008,79.161
10,6,0.00090712,-2.041,-1.2215,75.385
10,7,0.0028773,-2.0431,-1.2198,79.904
10,8,0.006116,-2.0218,-1.1839,73.211
10,9,-0.060466,-2.0391,-1.177,85.937
10,10,-0.085601,-2.0467,-1.1561,85.404
10,11,-0.065278,-2.0321,-1.1994,79.175
10,12,-0.11632,-2.0266,-1.2031,88.512
10,13,-0.097055,-2.0097,-1.2266,84.454
10,14,-0.017092,-2.0112,-1.1999,73.325
10,15,-0.046012,-2.0142,-1.1986,83.185
10,16,0.022607,-1.9865,-1.226,73.168
10,17,0.026829,-1.9853,-1.2109,74.711
10,18,0.044118,-1.978,-1.1984,74.147
10,19,0.0010204,-1.9746,-1.1751,74.609
10,20,0.035946,-1.9954,-1.1876,68.548
10,21,0.037326,-1.9931,-1.1894,72.997
10,22,0.0028581,-1.9866,-1.1868,77.61
10,23,-0.056429,-2.0169,-1.2021,80.912
10,24,-0.044066,-2.0062,-1.1869,85.038
10,25,-0.056521,-2.0149,-1.1781,84.897
10,26,-0.06249,-2.0231,-1.1864,80.874
10,27,-0.071484,-2.0332,-1.1881,80.568
10,28,-0.076853,-2.0497,-1.2418,85.946
10,29,-0.065898,-2.0447,-1.1861,82.528
10,30,-0.0532,-2.0275,-1.1765,80.826
11,0,0.97343,-2.551,-1.0996,0
11,1,0.82641,-2.5153,-1.1458,-4.2186
11,2,0.74012,-2.5321,-1.1317,10.149
11,3,0.6196,-2.4836,-1.1951,16.521
11,4,0.48932,-2.4396,-1.3212,28.612
11,5,0.35444,-2.4019,-1.3931,37.683
11,6,0.29347,-2.3693,-1.4442,41.898
11,7,0.21299,-2.3479,-1.4682,49.133
11,8,0.19534,-2.3085,-1.4926,42.838
11,9,0.09026,-2.301,-1.4946,55.725
11,10,0.048561,-2.2608,-1.5256,51.701
11,11,-0.0085436,-2.234,-1.553,54.263
11,12,-0.15494,-2.1885,-1.5607,56.653
11,13,-0.22119,-2.1595,-1.6193,62.549
11,14,-0.20102,-2.1456,-1.5586,61.738
11,15,-0.22799,-2.1328,-1.5939,60.678
11,16,-0.21238,-2.129,-1.6146,60.798
11,17,-0.28286,-2.124,-1.5826,64.366
11,18,-0.27545,-2.1219,-1.5508,63.111
11,19,-0.30188,-2.1184,-1.5481,63.025
